          (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11)
          (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11)
          (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11)
          (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11)
          (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11)
          (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11)
          (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11)
          (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11)
          (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11)
          (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11)
          (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11)
          (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11)
          (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11)
          (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11)
          (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11)
          (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11)
          (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11) (  10,   11)
         
node   3 sent_total   6844  recv_total   7580

node   4  (   1,    0) (   0,    0) (   6,    2) (  10,    3) (  12,    9) (  12,   12) (  12,   12) (  12,   12) (  12,   12) (  12,   12)
          (  12,   12) (  12,   12) (  12,   12) (  12,   12) (  12,   12) (  12,   12) (  12,   12) (  12,   12) (  12,   12) (  12,   12)
          (  12,   12) (  12,   12) (  12,   12) (  12,   12) (  12,   12) (  12,   12) (  12,   12) (  12,   12) (  12,   12) (  12,   12)
          (  12,   12) (  12,   12) (  12,   12) (  12,   12) (  12,   12) (  12,   12) (  12,   12) (  12,   12) (  12,   12) (  12,   12)
          (  12,   12) (  12,   12) (  12,   12) (  12,   12) (  12,   12) (  12,   12) (  12,   12) (  12,   12) (  12,   12) (  12,   12)
          (  12,   12) (  12,   12) (  11,   10) (  11,   12) (  10,    9) (  10,   11) (  10,   10) (  11,   12) (  10,   12) (  12,   10)
          (   9,   11) (  11,   12) (  10,    9) (   9,   11) (  11,    9) (  12,   10) (  11,    9) (  12,   11) (  12,   10) (  12,   12)
          (  12,   11) (  11,    9) (  10,    9) (  11,   11) (  12,   11) (  11,    9) (  10,   12) (  10,   12) (  11,   11) (  12,    9)
          (  10,   11) (  11,   11) (  10,   10) (  12,   11) (  11,   11) (  11,   11) (   7,   12) (  10,   10) (   8,    9) (  10,   12)
          (  10,   10) (  12,   11) (  11,   11) (  12,   11) (   9,   12) (  12,   11) (  11,   11) (  10,   11) (   9,   12) (   9,   12)
          (  11,   10) (  10,   10) (  11,   10) (  12,    9) (  11,   10) (  11,   10) (  10,   10) (  11,    7) (  12,    8) (  11,    9)
          (  12,    7) (   8,   10) (  10,    8) (   9,   10) (  11,    7) (   9,    9) (   9,    9) (  12,   10) (  11,   10) (  10,    9)
          (  11,    9) (  10,    8) (   8,   10) (   8,   10) (  11,    9) (   9,   10) (  10,    6) (  10,    9) (  11,   10) (  11,    9)
          (   9,    8) (  10,    8) (  11,    7) (  10,    9) (   8,    8) (  11,   10) (  10,    7) (  10,   10) (  10,    9) (   7,    8)
          (  11,    9) (  11,   10) (  10,   10) (   8,   10) (  10,   10) (   9,    7) (  11,    9) (  11,    8) (  11,    8) (  10,    9)
          (   8,    9) (   9,    9) (  11,    9) (   9,   10) (   9,   10) (  11,    7) (  11,    8) (  11,    9) (  10,    9) (  10,   10)
          (  10,   10) (  10,   10) (   9,    9) (  11,    9) (  11,    9) (  11,    9) (   9,   10) (   8,    7) (   8,    8) (  10,   10)
          (  10,   10) (   9,    9) (  11,   10) (  11,    8) (  10,    9) (  11,   10) (  10,    9) (  11,    9) (  11,    7) (   9,    9)
          (  10,    9) (  10,    8) (  10,   10) (   7,   10) (  11,    8) (   9,    9) (  10,    8) (  11,    9) (  10,    9) (  10,    6)
          (  10,    8) (  11,    9) (   9,    9) (  11,    6) (  10,    9) (   9,    9) (  11,   10) (  11,   10) (  10,    9) (  11,    9)
          (  11,   10) (  11,   10) (   9,   10) (  10,   10) (  10,    9) (  11,   10) (  10,    9) (  11,    8) (  11,    9) (  11,    8)
          (  10,    9) (  10,    7) (  11,   10) (   9,    9) (  10,    9) (   9,    8) (  10,    9) (   9,    8) (  10,    9) (   9,    9)
          (   8,   10) (  10,    7) (   8,    8) (  10,    9) (  10,   10) (   9,   10) (  11,    9) (  11,    9) (   9,   10) (  11,    7)
          (  10,   10) (  10,    8) (   9,    9) (  11,    9) (  11,   10) (  10,    7) (  10,    9) (   8,    9) (  11,    8) (  10,   10)
          (  11,    9) (   9,    9) (   8,    8) (   9,   10) (  11,   10) (  11,    9) (  10,   10) (  10,    9) (  11,    9) (   9,    9)
          (  10,   10) (  10,   10) (  11,    9) (   9,    7) (  11,   10) (  10,   10) (   9,    8) (  11,    7) (  10,    6) (   9,    9)
          (  11,   10) (  10,    8) (   9,    8) (  11,   10) (  10,    8) (   8,    9) (  10,    8) (  11,    9) (  11,   10) (  10,   10)
          (   9,   10) (  11,    9) (  10,    8) (   9,   10) (  10,    8) (  11,    9) (  10,    8) (  11,    9) (   8,    9) (  11,    8)
          (   8,    8) (   9,   10) (  11,   10) (   9,    9) (  11,   10) (   9,   10) (   9,    8) (  11,    9) (   9,    8) (   9,   10)
          (  10,   10) (   8,    9) (  11,    9) (  10,    9) (  11,    8) (   9,   10) (  11,    9) (   9,    9) (   9,    8) (  10,    8)
          (  11,   10) (  11,    9) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10)
          (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10)
          (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10)
          (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10)
          (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10)
          (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10)
          (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10)
          (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10)
          (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10)
          (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10)
          (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10)
          (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10)
          (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10)
          (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10)
          (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10)
          (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10)
          (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10)
          (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10)
          (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10)
          (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10)
          (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10)
          (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10)
          (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10)
          (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10)
          (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10)
          (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10)
          (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10)
          (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10)
          (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10)
          (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10)
          (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10)
          (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10)
          (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10)
          (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10)
          (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10)
          (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10)
          (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10)
          (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10)
          (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10)
          (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10) (  11,   10)
         
node   4 sent_total   7502  recv_total   6877

node   5  (   0,    0) (   1,    0) (   0,    0) (  11,    2) (  13,    8) (  13,   11) (  13,   11) (  13,   11) (  13,   11) (  13,   11)
          (  13,   11) (  13,   11) (  13,   11) (  13,   11) (  13,   11) (  13,   11) (  13,   11) (  13,   11) (  13,   11) (  13,   11)
          (  13,   11) (  13,   11) (  13,   11) (  13,   11) (  13,   11) (  13,   11) (  13,   11) (  13,   11) (  13,   11) (  13,   11)
          (  13,   11) (  13,   11) (  13,   11) (  13,   11) (  13,   11) (  13,   11) (  13,   11) (  13,   11) (  13,   11) (  13,   11)
          (  13,   11) (  13,   11) (  13,   11) (  13,   11) (  13,   11) (  13,   11) (  13,   11) (  13,   11) (  13,   11) (  13,   11)
          (  13,   11) (  13,   11) (  12,    9) (  12,   10) (  11,    9) (  10,    9) (  10,   10) (  12,   10) (  12,   11) (  12,    9)
          (  12,   10) (  12,    8) (  13,   11) (  13,   10) (   9,    7) (  10,   10) (  11,   11) (  13,    9) (  13,    9) (  10,   11)
          (  10,   10) (  12,   11) (  11,    9) (  13,   10) (  12,   11) (  12,   10) (  13,   10) (  12,    8) (  12,   10) (  13,   10)
          (  10,   10) (   9,    8) (  12,    9) (  12,   10) (  13,   11) (   9,   10) (  13,    9) (  13,    9) (  13,    9) (  11,    9)
          (  11,   11) (  12,   10) (  12,   10) (  13,   10) (  13,   11) (  12,    9) (  12,    9) (  12,    9) (  12,   11) (  11,   11)
          (  11,   11) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
         
node   5 sent_total   1209  recv_total   1005

node   6  (   0,    0) (   1,    0) (   0,    0) (   7,    2) (   9,    8) (   9,   11) (   9,   11) (   9,   11) (   9,   11) (   9,   11)
          (   9,   11) (   9,   11) (   9,   11) (   9,   11) (   9,   11) (   9,   11) (   9,   11) (   9,   11) (   9,   11) (   9,   11)
          (   9,   11) (   9,   11) (   9,   11) (   9,   11) (   9,   11) (   9,   11) (   9,   11) (   9,   11) (   9,   11) (   9,   11)
          (   9,   11) (   9,   11) (   9,   11) (   9,   11) (   9,   11) (   9,   11) (   9,   11) (   9,   11) (   9,   11) (   9,   11)
          (   9,   11) (   9,   11) (   9,   11) (   9,   11) (   9,   11) (   9,   11) (   9,   11) (   9,   11) (   9,   11) (   9,   11)
          (   9,   11) (   6,   11) (   9,    9) (   9,   10) (   8,    9) (   7,   10) (   8,   11) (   8,    8) (   9,   10) (   9,   10)
          (   9,   11) (   9,   10) (   8,    9) (   7,   10) (   9,    9) (   8,   11) (   9,   11) (   9,   11) (   9,   10) (   8,   10)
          (   9,    9) (   9,   10) (   9,   11) (   9,    9) (   9,   10) (   9,   11) (   9,   10) (   8,   11) (   7,   10) (   8,   10)
          (   9,   10) (   9,   10) (   7,    8) (   8,    8) (   8,   11) (   7,   10) (   6,    8) (   7,    9) (   8,   10) (   9,    8)
          (   8,   10) (   9,   10) (   8,   10) (   8,   11) (   9,   10) (   8,    9) (   6,    9) (   9,   11) (   9,   11) (   8,   11)
          (   9,    9) (   8,   11) (   7,    9) (   9,   10) (   9,    9) (   9,    8) (   7,    9) (   8,   10) (   8,   10) (   6,   10)
          (   7,    7) (   8,   10) (   9,   10) (   9,    9) (   9,    9) (   9,   10) (   9,    9) (   8,    8) (   8,    9) (   8,   10)
          (   8,    9) (   8,    9) (   8,   10) (   8,    9) (   7,    9) (   7,   10) (   8,    9) (   6,    7) (   8,    9) (   8,    7)
          (   7,    9) (   7,    8) (   8,    8) (   5,    9) (   8,    8) (   8,    8) (   8,    8) (   8,   10) (   7,    8) (   8,   10)
          (   8,   10) (   6,    9) (   8,   10) (   6,    8) (   7,    9) (   7,    9) (   8,   10) (   8,    9) (   8,   10) (   8,    9)
          (   6,   10) (   6,    8) (   8,    8) (   7,    9) (   7,    9) (   8,   10) (   8,   10) (   6,    8) (   8,   10) (   7,   10)
          (   8,    9) (   6,   10) (   8,    6) (   7,    9) (   8,    9) (   8,    9) (   7,   10) (   6,    8) (   8,   10) (   8,    9)
          (   7,   10) (   6,   10) (   7,    9) (   8,    6) (   7,    9) (   8,    7) (   7,   10) (   8,   10) (   7,   10) (   7,    9)
          (   6,    8) (   6,    9) (   8,    9) (   7,   10) (   7,    9) (   7,   10) (   8,    7) (   7,   10) (   6,   10) (   7,    6)
          (   8,   10) (   7,   10) (   8,    8) (   7,   10) (   7,    9) (   8,    9) (   7,    8) (   7,   10) (   7,    7) (   6,    9)
          (   8,   10) (   7,   10) (   7,    9) (   7,   10) (   8,    9) (   8,    9) (   8,   10) (   8,    9) (   5,   10) (   8,   10)
          (   6,    8) (   7,    8) (   8,    8) (   8,    8) (   6,    9) (   7,    8) (   7,    8) (   8,   10) (   7,   10) (   7,    8)
          (   7,    7) (   8,    8) (   7,    9) (   7,    9) (   8,    9) (   6,    9) (   7,    8) (   8,    7) (   7,    9) (   7,    8)
          (   7,    9) (   6,   10) (   8,    8) (   8,    9) (   8,   10) (   7,    9) (   8,   10) (   8,    9) (   8,   10) (   8,    8)
          (   7,   10) (   6,   10) (   7,    9) (   8,    8) (   8,    8) (   8,   10) (   7,    9) (   8,   10) (   7,    7) (   7,   10)
          (   8,   10) (   8,    8) (   7,    9) (   7,    9) (   7,    7) (   6,    8) (   8,    9) (   8,    7) (   8,   10) (   8,    8)
          (   8,    7) (   8,    9) (   7,    7) (   7,    9) (   7,   10) (   7,    8) (   8,    9) (   8,    9) (   7,    9) (   6,    9)
          (   8,    9) (   7,    8) (   8,   10) (   7,   10) (   4,   10) (   7,    8) (   8,    9) (   6,    9) (   8,    8) (   7,    9)
          (   7,    8) (   7,    9) (   7,   10) (   7,    9) (   8,    9) (   6,    9) (   8,    9) (   5,   10) (   8,    9) (   8,    7)
          (   8,    8) (   7,    8) (   8,    8) (   8,    9) (   8,   10) (   8,   10) (   8,    8) (   6,    9) (   7,    9) (   8,    8)
          (   7,    9) (   8,    8) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10)
          (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10)
          (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10)
          (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10)
          (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10)
          (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10)
